provider_name;provider_product_id;product;additional_cover;combine_of_additionals;own_risk;breed;breed_connection;weight;gender;0;1;2;3;4;5;6;7;8;9;10;11;12;13
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;21 - 35;reu;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;21 - 35;teef;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;36 - 49;reu;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;36 - 49;teef;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;> 50;reu;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;;;nee;> 50;teef;3.98;3.98;3.98;3.98;3.98;3.98;3.98;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;< 5;reu;1.72;2.38;2.38;3.29;3.29;3.29;3.29;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;< 5;teef;1.72;2.38;2.38;3.29;3.29;3.29;3.29;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;6 - 20;reu;2.14;2.81;2.81;3.70;3.70;3.70;3.70;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;6 - 20;teef;2.14;2.81;2.81;3.70;3.70;3.70;3.70;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;21 - 35;reu;2.71;3.46;3.46;4.61;4.61;4.61;4.61;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;21 - 35;teef;2.71;3.46;3.46;4.61;4.61;4.61;4.61;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;36 - 49;reu;4.31;5.19;5.19;7.32;7.32;7.32;7.32;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;36 - 49;teef;4.31;5.19;5.19;7.32;7.32;7.32;7.32;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;> 50;reu;6.72;8.66;8.66;10.59;10.59;10.59;10.59;;;;;;;
PetPlan;"PetPlan incl € 250,- e.r.";TOTAAL;Crematie;;;;nee;> 50;teef;6.72;8.66;8.66;10.59;10.59;10.59;10.59;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;< 5;reu;12.43;13.85;13.85;14.94;14.94;14.94;14.94;16.01;16.65;17.29;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;< 5;teef;12.43;13.85;13.85;14.94;14.94;14.94;14.94;16.01;16.65;17.29;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;6 - 20;reu;15.35;16.01;16.01;17.91;17.91;17.91;17.91;19.36;20.12;20.91;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;6 - 20;teef;15.35;16.01;16.01;17.91;17.91;17.91;17.91;19.36;20.12;20.91;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;21 - 35;reu;17.74;18.63;18.63;21.50;21.50;21.50;21.50;23.61;24.55;25.49;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;21 - 35;teef;17.74;18.63;18.63;21.50;21.50;21.50;21.50;23.61;24.55;25.49;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;36 - 49;reu;21.94;23.22;23.22;27.38;27.38;27.38;27.38;32.61;33.92;35.21;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;36 - 49;teef;21.94;23.22;23.22;27.38;27.38;27.38;27.38;32.61;33.92;35.21;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;> 50;reu;27.82;29.21;29.21;33.42;33.42;33.42;33.42;38.96;40.52;42.07;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;;;250;;nee;> 50;teef;27.82;29.21;29.21;33.42;33.42;33.42;33.42;38.96;40.52;42.07;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;< 5;reu;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;< 5;teef;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;6 - 20;reu;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;6 - 20;teef;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;21 - 35;reu;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;21 - 35;teef;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;36 - 49;reu;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;36 - 49;teef;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;> 50;reu;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Chemo-radiotherapie;;250;;nee;> 50;teef;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;< 5;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;< 5;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;6 - 20;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;6 - 20;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;21 - 35;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;21 - 35;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;36 - 49;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;36 - 49;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;> 50;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Doorlopende reisverzekering;;250;;nee;> 50;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;< 5;reu;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;< 5;teef;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;6 - 20;reu;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;6 - 20;teef;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;21 - 35;reu;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;21 - 35;teef;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;36 - 49;reu;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;36 - 49;teef;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;> 50;reu;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";BASIS;Crematie;;250;;nee;> 50;teef;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;< 5;reu;20.68;22.81;22.81;24.51;24.51;24.51;24.51;25.43;26.45;27.47;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;< 5;teef;20.68;22.81;22.81;24.51;24.51;24.51;24.51;25.43;26.45;27.47;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;6 - 20;reu;22.59;25.18;25.18;27.49;27.49;27.49;27.49;30.47;31.68;32.91;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;6 - 20;teef;22.59;25.18;25.18;27.49;27.49;27.49;27.49;30.47;31.68;32.91;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;21 - 35;reu;25.42;27.73;27.73;31.99;31.99;31.99;31.99;35.53;36.94;38.36;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;21 - 35;teef;25.42;27.73;27.73;31.99;31.99;31.99;31.99;35.53;36.94;38.36;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;36 - 49;reu;31.11;33.44;33.44;38.20;38.20;38.20;38.20;44.70;46.48;48.27;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;36 - 49;teef;31.11;33.44;33.44;38.20;38.20;38.20;38.20;44.70;46.48;48.27;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;> 50;reu;37.90;40.47;40.47;45.57;45.57;45.57;45.57;52.43;54.52;56.62;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;;;250;;nee;> 50;teef;37.90;40.47;40.47;45.57;45.57;45.57;45.57;52.43;54.52;56.62;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;< 5;reu;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;< 5;teef;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;6 - 20;reu;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;6 - 20;teef;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;21 - 35;reu;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;21 - 35;teef;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;36 - 49;reu;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;36 - 49;teef;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;> 50;reu;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Chemo-radiotherapie;;250;;nee;> 50;teef;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;< 5;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;< 5;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;6 - 20;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;6 - 20;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;21 - 35;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;21 - 35;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;36 - 49;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;36 - 49;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;> 50;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Doorlopende reisverzekering;;250;;nee;> 50;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;2.99;3.10;3.22;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;< 5;reu;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;< 5;teef;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;6 - 20;reu;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;6 - 20;teef;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;21 - 35;reu;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;21 - 35;teef;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;36 - 49;reu;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;36 - 49;teef;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;> 50;reu;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";PLUS;Crematie;;250;;nee;> 50;teef;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;< 5;reu;34.55;37.26;37.26;43.94;43.94;43.94;43.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;< 5;teef;34.55;37.26;37.26;43.94;43.94;43.94;43.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;6 - 20;reu;36.95;38.87;38.87;46.23;46.23;46.23;46.23;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;6 - 20;teef;36.95;38.87;38.87;46.23;46.23;46.23;46.23;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;21 - 35;reu;39.37;42.16;42.16;48.84;48.84;48.84;48.84;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;21 - 35;teef;39.37;42.16;42.16;48.84;48.84;48.84;48.84;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;36 - 49;reu;46.02;49.19;49.19;56.33;56.33;56.33;56.33;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;36 - 49;teef;46.02;49.19;49.19;56.33;56.33;56.33;56.33;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;> 50;reu;62.15;66.04;66.04;74.63;74.63;74.63;74.63;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;;;250;;nee;> 50;teef;62.15;66.04;66.04;74.63;74.63;74.63;74.63;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;< 5;reu;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;< 5;teef;6.30;8.65;8.65;11.27;11.27;11.27;11.27;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;6 - 20;reu;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;6 - 20;teef;6.99;9.22;9.22;11.82;11.82;11.82;11.82;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;21 - 35;reu;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;21 - 35;teef;7.61;9.90;9.90;13.62;13.62;13.62;13.62;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;36 - 49;reu;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;36 - 49;teef;9.24;11.31;11.31;14.08;14.08;14.08;14.08;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;> 50;reu;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Chemo-radiotherapie;;250;;nee;> 50;teef;12.57;14.36;14.36;17.28;17.28;17.28;17.28;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;< 5;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;< 5;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;6 - 20;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;6 - 20;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;21 - 35;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;21 - 35;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;36 - 49;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;36 - 49;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;> 50;reu;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Doorlopende reisverzekering;;250;;nee;> 50;teef;2.99;2.99;2.99;2.99;2.99;2.99;2.99;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;< 5;reu;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;< 5;teef;1.28;1.79;1.79;2.47;2.47;2.47;2.47;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;6 - 20;reu;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;6 - 20;teef;1.61;2.11;2.11;2.77;2.77;2.77;2.77;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;21 - 35;reu;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;21 - 35;teef;2.03;2.60;2.60;3.46;3.46;3.46;3.46;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;36 - 49;reu;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;36 - 49;teef;3.23;3.90;3.90;5.49;5.49;5.49;5.49;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;> 50;reu;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
PetPlan;"PetPlan excl € 250,- e.r.";TOTAAL;Crematie;;250;;nee;> 50;teef;5.03;6.50;6.50;7.94;7.94;7.94;7.94;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Affenpinscher;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Affenpinscher;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Affenpinscher;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Affenpinscher;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Affenpinscher;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Affenpinscher;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Afghaanse windhond;ja;;reu;26.63;26.63;24.59;25.05;26.10;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Afghaanse windhond;ja;;teef;25.20;25.20;23.29;23.73;25.03;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Afghaanse windhond;ja;;reu;23.56;23.56;21.83;22.22;23.41;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Afghaanse windhond;ja;;teef;22.35;22.35;20.73;21.09;22.22;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Afghaanse windhond;ja;;reu;21.10;21.10;19.61;19.95;20.98;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Afghaanse windhond;ja;;teef;20.06;20.06;18.67;18.98;19.95;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Airedale terrier;ja;;reu;28.99;28.99;26.70;27.23;28.80;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Airedale terrier;ja;;teef;27.39;27.39;25.28;25.75;27.21;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Airedale terrier;ja;;reu;25.57;25.57;23.63;24.07;25.41;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Airedale terrier;ja;;teef;24.21;24.21;22.41;22.81;24.07;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Airedale terrier;ja;;reu;22.83;22.83;21.16;21.54;22.69;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Airedale terrier;ja;;teef;21.67;21.67;20.12;20.46;21.54;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Akbash (Turkse Herder);ja;;reu;45.51;45.51;41.58;42.46;45.18;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Akbash (Turkse Herder);ja;;teef;42.76;42.76;39.10;39.93;42.46;;;;;;;;;
